"user_id","gender","age","married","has_children","home_country","home_city","home_airport","sign_up_date","num_clicks","num_sessions","avg_session_duration_mins","total_flight_bookings","total_hotel_bookings","avg_flight_discount_percent","avg_hotel_discount_percent","discount_flight_proportion","discount_hotel_proportion","total_cancellations","activity_type","scaled_session_duration","booking_rate","cancellation_rate","num_nights","num_rooms","num_trips","total_checked_bags","avg_amount_spent","money_spent_hotel","money_spent_flight","avg_hotel_price_per_room_night_usd","avg_km_flown","scaled_fare_usd","traveler_profile","perk_assignment"
"481554","F","47","true","false","usa","anchorage","MRI","2022-12-21","153","10","1.90","6","6","0.00","0.10","0","0.2","0","Flight with Hotel","0.04","1","0","6","6","6","3","1734.3816666666666667","4122.90","6274.29","189.83","4111.16","915.03","business traveller","1 Night Free With Hotel"
"473467","F","43","true","false","usa","austin","AUS","2022-12-17","260","10","3.22","4","4","0.10","0.17","0.1","0.3","0","Flight with Hotel","0.08","0.6","0","4","4","5","3","764.9366666666666667","1319.30","2858.34","161.00","2244.77","515.13","Normal traveller","Free Checked Bag"
"334787","F","53","false","false","usa","minneapolis","MSP","2022-09-23","199","11","2.23","5","5","0.07","0.15","0.2727272727272727","0.09090909090909091","0","Flight with Hotel","0.05","1","0","5","5","5","5","1029.9620000000000000","1459.00","3419.49","186.40","1516.75","388.04","Normal traveller","1 Night Free With Hotel"
"495273","F","31","false","false","canada","edmonton","YXD","2022-12-27","239","10","2.95","4","6","0.10","0.14","0.3","0.4","0","Flight with Hotel","0.07","0.6666666666666666","0","6","6","6","5","1269.0275000000000000","6296.30","3150.11","171.50","2207.76","528.34","young frequent traveller","Exclusive Discount"
"472394","F","43","false","false","usa","tucson","TUS","2022-12-16","147","10","1.83","2","3","0.20","0.00","0.2","0","0","Flight with Hotel","0.04","0.6666666666666666","0","3","3","3","1","2892.7250000000000000","4882.00","1279.45","281.67","1854.37","414.33","Normal traveller","Exclusive Discount"
"447737","F","42","false","false","canada","calgary","YYC","2022-12-03","148","10","1.85","4","3","0.15","0.20","0.1","0.1","0","Flight with Hotel","0.04","0.75","0","3","3","4","4","1243.5766666666666667","790.60","3520.45","90.00","2453.78","596.75","Normal traveller","Exclusive Discount"
"476665","F","39","true","false","usa","detroit","DET","2022-12-18","181","10","2.24","7","8","0.10","0.00","0.2","0","0","Flight with Hotel","0.05","0.875","0","8","8","8","5","2469.4757142857142857","6425.00","11311.53","155.50","1703.53","570.97","business traveller","1 Night Free With Hotel"
"413418","F","55","false","false","usa","knoxville","TYS","2022-11-15","174","11","1.97","4","4","0.12","0.11","0.2727272727272727","0.36363636363636365","0","Flight with Hotel","0.04","0.6","0","4","4","5","4","557.5033333333333333","654.00","1392.36","116.00","1085.01","249.64","Normal traveller","Free Checked Bag"
"494484","F","18","false","false","usa","amarillo","AMA","2022-12-27","186","10","2.31","1","3","0.10","0.10","0.3","0.2","0","Flight with Hotel","0.05","0.3333333333333333","0","3","3","3","1","2873.2400000000000000","5388.60","1797.52","224.00","2607.51","998.62","young frequent traveller","Exclusive Discount"
"491617","F","54","false","false","canada","hamilton","YHM","2022-12-26","124","10","1.53","4","5","0.08","0.05","0.2","0.2","0","Flight with Hotel","0.03","0.8","0","5","5","5","5","2771.6075000000000000","5049.00","6038.77","116.20","1896.29","604.40","Normal traveller","Free Checked Bag"
"450305","F","39","false","false","usa","fayetteville","FYV","2022-12-05","196","10","2.43","4","5","0.13","0.10","0.2","0.2","0","Flight with Hotel","0.06","0.8","0","5","5","5","3","1122.3775000000000000","2823.00","1979.10","156.20","1345.82","314.63","Normal traveller","Exclusive Discount"
"590471","F","55","true","false","canada","toronto","YTZ","2023-02-12","144","10","1.76","4","2","0.23","0.15","0.2","0.1","0","Flight with Hotel","0.04","0.5","0","2","2","4","3","1348.3500000000000000","616.00","13193.00","195.50","6180.72","1725.03","Normal traveller","Exclusive Discount"
"324191","F","40","false","false","usa","san diego","SAN","2022-09-15","196","11","2.20","4","4","0.12","0.15","0.2727272727272727","0.09090909090909091","0","Flight with Hotel","0.05","1","0","4","4","4","2","1269.9875000000000000","3716.00","1363.95","287.00","1953.78","323.37","Normal traveller","Exclusive Discount"
"464239","F","49","false","false","usa","columbus","CMH","2022-12-12","209","10","2.59","5","5","0.28","0.10","0.2","0.1","0","Flight with Hotel","0.06","1","0","5","5","5","3","903.7080000000000000","1364.00","3154.54","153.60","2031.02","448.94","Normal traveller","1 Night Free With Hotel"
"459229","F","42","true","false","usa","new york","LGA","2022-12-09","129","10","1.60","4","4","0.18","0.10","0.2","0.2","0","Flight with Hotel","0.03","0.6","0","4","4","5","2","6092.4200000000000000","8257.10","12978.55","235.75","1546.51","886.55","Normal traveller","Exclusive Discount"
"502145","F","40","false","false","usa","baltimore","BWI","2022-12-31","147","11","1.66","5","5","0.17","0.00","0.2727272727272727","0","0","Flight with Hotel","0.03","1","0","5","5","5","3","1352.2920000000000000","1866.00","4738.99","165.00","3262.20","704.16","Normal traveller","1 Night Free With Hotel"
"483603","F","39","false","false","usa","new york","JFK","2022-12-22","166","10","2.08","5","3","0.20","0.08","0.2","0.2","0","Flight with Hotel","0.05","0.6","0","3","3","5","1","1068.5600000000000000","1257.00","2916.49","139.00","1532.70","350.63","Normal traveller","Exclusive Discount"
"499979","F","50","true","false","canada","toronto","YYZ","2022-12-30","211","11","2.38","6","5","0.05","0.05","0.09090909090909091","0.09090909090909091","0","Flight with Hotel","0.06","0.8333333333333334","0","5","5","6","2","1169.9740000000000000","1863.30","4651.24","143.60","2355.51","566.00","business traveller","1 Night Free With Hotel"
"492287","F","38","false","false","usa","los angeles","LAX","2022-12-26","122","10","1.50","3","3","0.20","0.10","0.2","0.2","0","Flight with Hotel","0.03","1","0","3","3","3","3","3550.5666666666666667","3302.55","7346.70","168.67","2548.39","844.38","Normal traveller","Exclusive Discount"
"606290","F","39","true","false","usa","new york","JFK","2023-02-19","120","10","1.49","3","4","0.10","0.25","0.1","0.1","0","Flight with Hotel","0.03","0.75","0","4","4","4","3","873.8366666666666667","3392.00","1809.51","187.25","3263.33","603.17","Normal traveller","1 Night Free With Hotel"
"485505","F","28","false","false","usa","phoenix","PHX","2022-12-23","113","10","1.41","2","2","0.13","0.00","0.4","0","0","Flight with Hotel","0.03","1","0","2","2","2","2","760.1850000000000000","1110.00","386.48","195.00","922.27","162.31","young frequent traveller","Free Checked Bag"
"442833","F","40","true","false","canada","calgary","YYC","2022-12-01","191","11","2.14","6","5","0.10","0.05","0.09090909090909091","0.09090909090909091","0","Flight with Hotel","0.05","0.8333333333333334","0","5","5","6","1","1251.5280000000000000","2056.00","4655.96","223.00","2507.84","576.26","business traveller","1 Night Free With Hotel"
"524080","F","36","false","false","usa","los angeles","LAX","2023-01-11","147","10","1.84","4","3","0.08","0.15","0.2","0.2","0","Flight with Hotel","0.04","0.75","0","3","3","4","0","1246.5600000000000000","1606.00","2654.06","111.67","2743.98","527.79","Normal traveller","Exclusive Discount"
"456226","F","48","false","false","usa","houston","IAH","2022-12-08","177","10","2.20","7","6","0.00","0.10","0","0.1","0","Flight with Hotel","0.05","0.8571428571428571","0","6","6","7","6","985.0216666666666667","3988.00","11484.99","191.33","4319.36","939.67","business traveller","Free Checked Bag"
"469824","F","52","false","false","usa","los angeles","LAX","2022-12-15","167","10","2.06","2","3","0.10","0.18","0.2","0.2","0","Flight with Hotel","0.05","0.6666666666666666","0","3","3","3","2","404.1250000000000000","2130.00","190.25","87.00","553.16","95.13","Normal traveller","Free Hotel Meals"
"437069","F","43","false","false","usa","tucson","DMA","2022-11-28","259","10","3.23","7","7","0.18","0.13","0.2","0.2","0","Flight with Hotel","0.08","1","0","7","7","7","3","996.8857142857142857","4320.60","2344.86","158.43","1581.44","296.90","business traveller","Free Checked Bag"
"540199","F","53","false","false","usa","shreveport","SHV","2023-01-19","131","10","1.64","3","3","0.10","0.23","0.2","0.2","0","Flight with Hotel","0.03","1","0","3","3","3","1","1169.6733333333333333","798.80","2580.02","117.67","2428.36","571.13","Normal traveller","Exclusive Discount"
"433905","F","26","false","false","usa","new york","LGA","2022-11-26","152","10","1.89","0","2","0.05","0.15","0.1","0.1","0","Hotel Only","0.04","0","0","2","2","2","0","","4644.20","0.00","141.00","0.00","0.00","young frequent traveller","Free Hotel Meals"
"503760","F","39","true","false","usa","kansas city","MCI","2023-01-01","169","11","1.90","4","5","0.08","0.13","0.2727272727272727","0.18181818181818182","0","Flight with Hotel","0.04","0.8","0","5","5","5","2","1732.5325000000000000","7242.00","4536.13","235.20","1532.02","509.21","Normal traveller","Exclusive Discount"
"475531","F","38","false","false","usa","detroit","YIP","2022-12-17","166","11","1.88","5","4","0.00","0.05","0","0.09090909090909091","0","Flight with Hotel","0.04","0.8","0","4","4","5","3","1049.4675000000000000","883.00","3638.60","148.75","2032.49","495.84","Normal traveller","1 Night Free With Hotel"
"504945","F","44","false","false","usa","houston","EFD","2023-01-02","197","10","2.46","5","5","0.00","0.10","0","0.2","0","Flight with Hotel","0.06","1","0","5","5","5","3","1181.1140000000000000","2219.40","3610.57","190.00","1972.33","415.85","Normal traveller","Free Checked Bag"
"438406","F","44","false","false","usa","los angeles","LAX","2022-11-28","141","10","1.75","4","3","0.08","0.13","0.3","0.2","0","Flight with Hotel","0.04","0.75","0","3","3","4","2","1340.3600000000000000","1331.00","3381.20","247.33","3635.81","675.02","Normal traveller","Exclusive Discount"
"524668","F","47","false","false","usa","new york","JFK","2023-01-11","149","10","1.87","4","5","0.00","0.05","0","0.1","0","Flight with Hotel","0.04","0.8","0","5","5","5","4","666.2950000000000000","1886.50","1168.18","134.80","2030.68","292.05","Normal traveller","1 Night Free With Hotel"
"558270","M","45","true","false","usa","denver","DEN","2023-01-28","408","10","5.04","4","4","0.13","0.00","0.3","0","0","Flight with Hotel","0.14","1","0","4","4","4","2","1295.9750000000000000","651.00","4532.90","122.75","1913.14","544.54","Normal traveller","1 Night Free With Hotel"
"622293","F","29","false","false","usa","las vegas","LAS","2023-02-26","112","10","1.41","3","1","0.13","0.00","0.3","0","0","Flight with Hotel","0.03","0.3333333333333333","0","1","1","3","2","4342.3200000000000000","1356.00","6054.70","226.00","3752.45","1189.67","young frequent traveller","Exclusive Discount"
"463910","F","44","false","false","usa","phoenix","PHX","2022-12-12","322","10","10.03","7","7","0.05","0.10","0.2","0.3","1","Flight with Hotel","0.29","1","0.14285714285714285","7","7","7","6","1116.9771428571428571","3260.00","4537.84","143.71","2313.51","497.74","business traveller","1 Night Free With Hotel"
"354050","F","50","false","false","usa","detroit","DET","2022-10-07","218","11","2.46","6","6","0.05","0.05","0.09090909090909091","0.09090909090909091","0","Flight with Hotel","0.06","1","0","6","6","6","1","886.4516666666666667","2565.60","2664.61","184.17","1800.87","337.10","business traveller","1 Night Free With Hotel"
"471935","F","48","true","false","usa","laredo","LRD","2022-12-16","239","10","2.95","3","4","0.00","0.05","0","0.1","0","Flight with Hotel","0.07","0.75","0","4","4","4","1","1018.7466666666666667","1552.00","2384.24","178.75","1881.59","465.65","Normal traveller","1 Night Free With Hotel"
"523526","F","28","false","false","usa","denver","DEN","2023-01-11","124","10","1.55","1","1","0.00","0.15","0","0.2","0","Flight with Hotel","0.03","1","0","1","1","1","1","7524.2400000000000000","364.00","7160.24","91.00","2637.94","1790.06","dreamer traveller","Exclusive Discount"
"438189","F","37","true","false","usa","fort worth","FTW","2022-11-28","207","11","2.34","7","6","0.10","0.10","0.09090909090909091","0.09090909090909091","0","Flight with Hotel","0.05","0.8571428571428571","0","6","6","7","5","909.6116666666666667","2785.30","2881.42","211.00","1409.48","294.63","business traveller","1 Night Free With Hotel"
"181157","F","54","true","false","usa","houston","HOU","2022-05-15","378","10","14.19","5","5","0.18","0.15","0.3","0.2","1","Flight with Hotel","0.41","1","0.2","5","5","5","5","4966.4080000000000000","7087.80","17391.42","139.40","5773.40","1714.44","Normal traveller","Free Checked Bag"
"478760","F","21","false","false","usa","new york","JFK","2022-12-19","504","10","15.92","3","4","0.40","0.10","0.3","0.3","1","Flight with Hotel","0.46","0.4","0.2","3","3","5","3","830.8100000000000000","2219.00","18297.35","217.67","11524.40","4134.06","young frequent traveller","1 Night Free With Hotel"
"505680","F","48","false","false","usa","los angeles","LAX","2023-01-02","131","10","1.61","3","4","0.00","0.10","0","0.1","0","Flight with Hotel","0.03","0.75","0","4","4","4","2","1049.6866666666666667","1789.00","2011.06","167.00","2065.00","460.14","Normal traveller","Exclusive Discount"
"417679","F","38","false","false","usa","new york","LGA","2022-11-17","197","11","2.23","7","6","0.12","0.11","0.2727272727272727","0.36363636363636365","0","Flight with Hotel","0.05","0.8571428571428571","0","6","6","7","3","1405.6016666666666667","4805.10","4150.00","237.67","1875.20","416.44","business traveller","Exclusive Discount"
"423413","F","18","false","false","usa","new york","LGA","2022-11-20","161","11","1.81","0","1","0.25","0.00","0.2727272727272727","0","0","Hotel Only","0.04","0","0","1","1","1","0","","10760.00","0.00","269.00","0.00","0.00","dreamer traveller","Free Hotel Meals"
"542230","F","49","true","false","usa","philadelphia","PNE","2023-01-20","124","10","1.54","1","1","0.10","0.05","0.3","0.1","0","Flight with Hotel","0.03","1","0","1","1","1","0","6935.9400000000000000","3000.00","3935.94","250.00","2301.22","1311.98","Normal traveller","Exclusive Discount"
"359080","F","42","true","false","usa","new york","JFK","2022-10-11","206","11","2.35","6","4","0.10","0.20","0.09090909090909091","0.09090909090909091","0","Flight with Hotel","0.05","0.42857142857142855","0","4","4","7","4","843.5433333333333333","6415.00","9762.29","317.75","3861.76","998.49","business traveller","Free Checked Bag"
"474007","F","18","false","false","usa","chicago","ORD","2022-12-17","93","10","1.16","2","2","0.08","0.05","0.2","0.1","0","Flight with Hotel","0.02","1","0","2","2","2","1","1475.1850000000000000","962.00","1892.81","175.00","1565.75","516.40","young frequent traveller","Exclusive Discount"
"459645","F","30","false","false","usa","wichita","ICT","2022-12-09","120","10","1.50","2","2","0.15","0.00","0.1","0","0","Flight with Hotel","0.03","1","0","2","2","2","2","1600.4350000000000000","1648.00","1552.87","174.00","1506.93","428.55","young frequent traveller","Exclusive Discount"
"500243","F","25","false","false","usa","philadelphia","PHL","2022-12-30","125","10","1.55","2","2","0.23","0.13","0.2","0.2","0","Flight with Hotel","0.03","1","0","2","2","2","0","6487.0200000000000000","1782.00","8431.68","123.00","2581.98","1455.48","young frequent traveller","Exclusive Discount"
"413128","F","29","false","false","canada","hamilton","YHM","2022-11-15","193","12","2.00","5","6","0.10","0.08","0.4166666666666667","0.16666666666666666","0","Flight with Hotel","0.04","0.8333333333333334","0","6","6","6","2","1586.7080000000000000","12513.95","4070.60","298.33","829.48","327.53","young frequent traveller","Exclusive Discount"
"396552","F","45","true","false","canada","london","YXU","2022-11-05","146","12","1.50","4","5","0.00","0.10","0","0.16666666666666666","0","Flight with Hotel","0.03","0.8","0","5","5","5","2","380.9625000000000000","2440.50","824.85","165.60","1557.15","206.21","Normal traveller","1 Night Free With Hotel"
"94883","F","52","true","false","usa","kansas city","MCI","2022-02-07","100","12","1.04","3","2","0.10","0.08","0.08333333333333333","0.16666666666666666","0","Flight with Hotel","0.02","0.6666666666666666","0","2","2","3","3","858.6300000000000000","230.00","10468.80","90.00","5303.67","1784.95","Normal traveller","Free Checked Bag"
